resource_id,title,board,subject,target_grade,difficulty_level,format,duration_minutes,url
res_0d203544,Hydrogen ICSE Class 8 Chemistry | Exam Revision,ICSE,Chemistry,Class 8,Advanced,video,19,https://www.youtube.com/watch?v=2ued7SBCWVw&pp=ygUvSUNTRSBDbGFzcyA4IENoZW1pc3RyeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_e69877cd,ICSE CLASS 8 CHEMISTRY REVISION NOTES ' CARBON ...,ICSE,Chemistry,Class 8,Medium,text,18,https://www.selfstudys.com/uploads/pdf/fh0odN1FpxvlwYOgGamc.pdf
res_9ef5fa84,Inspired Chemistry 8.pdf,ICSE,Chemistry,Class 8,Beginner,text,22,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Chemistry%208.pdf
res_ea591084,🏥 Health & Hygiene | Class 8 ICSE Biology | Quick Revision,ICSE,Biology,Class 8,Advanced,video,21,https://www.youtube.com/watch?v=o4gRzu7CkaY&pp=ygUtSUNTRSBDbGFzcyA4IEJpb2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_42b2402f,Transport in Plants Class 8 ICSE Biology | Selina Chapter 1 | Xylem And Pholem #1,ICSE,Biology,Class 8,Beginner,video,19,https://www.youtube.com/watch?v=3_WCsISRzpc&pp=ygUtSUNTRSBDbGFzcyA4IEJpb2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_f6a8b6a1,Inspired Biology 8.pdf,ICSE,Biology,Class 8,Medium,text,21,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Biology%208.pdf
res_1837f4c1,The Flower,ICSE,Biology,Class 8,Beginner,text,27,"https://www.christschool.info/upload/7403_Class_8,%20Biology%20Notes.pdf"
res_e07b5ee1,The Revolt of 1857 |  Class 8 SST ICSE | Complete Chapter Explanation | PW ICSE,ICSE,History,Class 8,Advanced,video,36,https://www.youtube.com/watch?v=5HGpL7H7x5o&pp=ygUtSUNTRSBDbGFzcyA4IEhpc3RvcnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_07a420dc,Rise of Indian Nationalism Class 8 SST ICSE | Selina Chapter 12 | History,ICSE,History,Class 8,Advanced,video,29,https://www.youtube.com/watch?v=ff3oi4d3vYw&pp=ygUtSUNTRSBDbGFzcyA4IEhpc3RvcnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_77fbaae1,india's freedom struggle – phase 2 notes,ICSE,History,Class 8,Medium,text,16,"https://www.christschool.info/upload/Class_8,%20History%20Question%20and%20Answers.pdf"
res_fcd7ec8c,OUR PASTS – III,ICSE,History,Class 8,Medium,text,15,https://afeias.com/wp-content/uploads/2019/04/class8_history_english.pdf
res_d1f72e21,"India - Human Resources Class 8 ICSE Geography | Selina Chapter 8 | Population Distribution, Density",ICSE,Geography,Class 8,Medium,video,34,https://www.youtube.com/watch?v=wID2MZ07T8I&pp=ygUvSUNTRSBDbGFzcyA4IEdlb2dyYXBoeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_c4867843,India Human Resources | ICSE Class 8 Geography Chapter 8 | Full Explanation,ICSE,Geography,Class 8,Medium,video,29,https://www.youtube.com/watch?v=vZwg99oHGek&pp=ygUvSUNTRSBDbGFzcyA4IEdlb2dyYXBoeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_7ec7b5b0,Geography-8th-Class.pdf,ICSE,Geography,Class 8,Beginner,text,27,https://www.anujjindal.in/wp-content/uploads/2022/06/Geography-8th-Class.pdf
res_f05d463f,ICSE| Geography MOST IMPORTANT QUESTIONS,ICSE,Geography,Class 8,Medium,text,14,https://images.topperlearning.com/topper/samplepapers/700002162_Topper_2__2_23_Geography_question_up201702171307_1487317033_5088.pdf?v=0.0.1
res_a5c09404,The Union Legislature Class 8 SST ICSE | Selina Chapter 16 | Civics Social Science,ICSE,Civics,Class 8,Advanced,video,16,https://www.youtube.com/watch?v=nxKEU9rY-Cw&pp=ygUsSUNTRSBDbGFzcyA4IENpdmljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_bdd9b234,How Does The Indian Judiciary Work? | Class 8 - Civics | Learn With BYJU'S,ICSE,Civics,Class 8,Beginner,video,33,https://www.youtube.com/watch?v=G_G2X3pfHwE&pp=ygUsSUNTRSBDbGFzcyA4IENpdmljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_f112e89c,ICSE Class 8 History and Civics Sample Paper 1,ICSE,Civics,Class 8,Beginner,text,17,https://cdn1.byjus.com/wp-content/uploads/2019/03/ICSE-Class-8-History-Civics-Sample-Paper-1.pdf
res_0d5e3e47,ICSE Board Class VIII History & Civics Sample Paper,ICSE,Civics,Class 8,Beginner,text,23,https://images.topperlearning.com/topper/samplepapers/700001466_Topper_2_110_7_505_History_and_Civics_questionpaper_up201510301240_1446189044_2635.pdf?v
res_00cd2e17,Class - 8 Economics| Chapter-1 Introduction To Economics| Full chapter explanation| KSEEB,ICSE,Economics,Class 8,Medium,video,16,https://www.youtube.com/watch?v=vMYdjl6uCMI&pp=ygUvSUNTRSBDbGFzcyA4IEVjb25vbWljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_1f14652b,ECONOMICS,ICSE,Economics,Class 8,Beginner,text,23,https://static.collegedekho.com/media/uploads/2025/02/19/11-economics_removed.pdf
res_eaace8cf,INTRODUCTORY MICROECONOMICS,ICSE,Economics,Class 8,Medium,text,10,https://ssdgc.com/Adminpanel/Uploads/Pdf/eresource2.pdf
res_83ff4ff2,Kanika Sanskrit Class 8 Ncert Guide,ICSE,Sanskrit,Class 8,Beginner,text,21,https://www.sihm.ac.in/chap/3745L7C/!niche/5171L694C6/kanika+sanskrit+class+8+ncert+guide.pdf
res_32f7d5fc,Kanika Sanskrit Class 8 Ncert Guide,ICSE,Sanskrit,Class 8,Beginner,text,14,https://govcomapi.mtnima.gov.mr/EPDF/44B15F8/061952120126/kanika__sanskrit__class_8-ncert-guide.pdf
res_57763c84,COMPUTER APPLICATION CLASS 8 JAVA PROGRAMS,ICSE,Computer Science,Class 8,Medium,text,28,https://sjckolkata.com/DownloadMat/Question-Bank-Class-8-2015-2016-1.pdf
res_5d5e9b35,Computer-Application.pdf,ICSE,Computer Science,Class 8,Beginner,text,22,https://inventanteducation.com/wp-content/uploads/2024/11/Computer-Application.pdf
res_6709d6b8,Class 8 | Operating system | Chapter 1 | ICSE Syllabus,ICSE,Information Technology,Class 8,Beginner,video,17,https://www.youtube.com/watch?v=xQPLFP0d4To&pp=ygU8SUNTRSBDbGFzcyA4IEluZm9ybWF0aW9uIFRlY2hub2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_465e1eae,Information Technology - Industries | Class 8 Geography | CBSE NCERT,ICSE,Information Technology,Class 8,Beginner,video,25,https://www.youtube.com/watch?v=7mcGabU1iL4&pp=ygU8SUNTRSBDbGFzcyA4IEluZm9ybWF0aW9uIFRlY2hub2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u0gcJCb4KAYcqIYzv
res_412732f4,ICT student textbook - Teacher-Network,ICSE,Information Technology,Class 8,Medium,text,21,https://teacher-network.in/OER/images/9/9a/ICT_student_textbook.pdf
res_fa89f309,Computer-Application.pdf,ICSE,Information Technology,Class 8,Medium,text,22,https://inventanteducation.com/wp-content/uploads/2024/11/Computer-Application.pdf
res_8dc12664,Chapter 8 - 'Waste' Review | Revision | ICSE |  Environmental Science | EVS 2023,ICSE,Environmental Science,Class 8,Advanced,video,35,https://www.youtube.com/watch?v=gUrFzUdt_nw&pp=ygU7SUNTRSBDbGFzcyA4IEVudmlyb25tZW50YWwgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_d9a4a272,Components of an Ecosystem | Biotic and Abiotic | Biology | Class 8 ICSE | Home Revise,ICSE,Environmental Science,Class 8,Advanced,video,16,https://www.youtube.com/watch?v=F9tcDqctTBs&pp=ygU7SUNTRSBDbGFzcyA4IEVudmlyb25tZW50YWwgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_e7b10d3e,What is POLLUTION? | Types of POLLUTION - Air | Water | Soil | Noise | Dr Binocs Show -Peekaboo Kidz,ICSE,Environmental Science,Class 8,Advanced,video,22,https://www.youtube.com/watch?v=7qkaz8ChelI&pp=ygU7SUNTRSBDbGFzcyA4IEVudmlyb25tZW50YWwgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_ca8916ac,Environment & Ecology (Quick Book) -For web.pdf,ICSE,Environmental Science,Class 8,Medium,text,13,https://www.drishtiias.com/images/pdf/Environment%20&%20Ecology%20(Quick%20Book)%20-For%20web.pdf
res_d42f4a05,ENVIRONMENTAL APPLICATIONS (89),ICSE,Environmental Science,Class 8,Beginner,text,14,https://www.vedantu.com/content-files-downloadable/5a991acde4b03a63c04e1b05.pdf
res_df0e5db6,General knowledge class 8 ICSE,ICSE,General Knowledge,Class 8,Beginner,video,36,https://www.youtube.com/watch?v=hAk4t6jVX_I&pp=ygU3SUNTRSBDbGFzcyA4IEdlbmVyYWwgS25vd2xlZGdlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_504e637d,General Knowledge - Syllabus Overview | Class 8 General Knowledge,ICSE,General Knowledge,Class 8,Advanced,video,23,https://www.youtube.com/watch?v=TVYa_HWuh_s&pp=ygU3SUNTRSBDbGFzcyA4IEdlbmVyYWwgS25vd2xlZGdlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_bff77b19,GK Questions for Class 8:MCQs,ICSE,General Knowledge,Class 8,Beginner,text,16,https://cdnblogdiscover.leverageedu.com/discover/wp-content/uploads/2024/09/GK-Questions-for-Class-8.pdf
res_15bd2238,GENERAL KNOWLEDGE,ICSE,General Knowledge,Class 8,Beginner,text,12,http://www.gptcvillupuram.in/placement/gk-book.pdf
res_c1dafe83,TRAINGLES ICSE Class 9 Maths | Complete Chapter Covered + Questions,ICSE,Mathematics,Class 9,Medium,video,19,https://www.youtube.com/watch?v=I1CAODgJffc&pp=ygUxSUNTRSBDbGFzcyA5IE1hdGhlbWF0aWNzIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_da507323,Class 9 ICSE Complete Maths Marathon in One Shot | Final Term Exams,ICSE,Mathematics,Class 9,Advanced,video,32,https://www.youtube.com/watch?v=oCeSM_PyUJM&pp=ygUxSUNTRSBDbGFzcyA5IE1hdGhlbWF0aWNzIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_d6444eef,Concise Mathematics Class 9 Icse Guide ...,ICSE,Mathematics,Class 9,Beginner,text,19,https://www.quiz.wcd.kerala.gov.in/jPPTb/52795FV/ikeyc/15836F7V26/concise__mathematics__class-9-icse-guide.pdf
res_f1a6045d,Concise Mathematics Class 9 Icse Guide Concise ... - Motion,ICSE,Mathematics,Class 9,Beginner,text,12,https://www.topperlearning.motion.ac.in/mgutb/53614VU/kfeallw/497268UV23/concise+mathematics+class+9+icse+guide.pdf
res_3334fdfc,SOUND - Full Chapter in 45 Min | ICSE Class 9 Physics | Mind Map Revision,ICSE,Science,Class 9,Advanced,video,41,https://www.youtube.com/watch?v=iyog-zVwxKw&pp=ygUtSUNTRSBDbGFzcyA5IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_d81eb238,CURRENT ELECTRICITY - Full Chapter in 45 Min | ICSE Class 9 Physics | Mind Map Revision,ICSE,Science,Class 9,Advanced,video,38,https://www.youtube.com/watch?v=TjelIlE04dg&pp=ygUtSUNTRSBDbGFzcyA5IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_950c39d7,MAGNETISM - Full Chapter in 45 Min | ICSE Class 9 Physics | Mind Map Revision,ICSE,Science,Class 9,Medium,video,18,https://www.youtube.com/watch?v=QL0S01k9l8E&pp=ygUtSUNTRSBDbGFzcyA5IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_2bee3b2e,Student Support Material Graded Worksheets Class – IX & X,ICSE,Science,Class 9,Beginner,text,29,https://cdnbbsr.s3waas.gov.in/s3kv01825a9211f2dfdf28a3d01d3e7831/uploads/2025/07/2025071727.pdf
res_78bd9a8a,Science Sound Notes (IX).pdf,ICSE,Science,Class 9,Medium,text,13,https://standrewsdelhi.com/images/assignments/class-9/Science-%20Sound%20Notes%20(IX).pdf
res_cecea9c6,Class 9 ICSE Complete English Marathon in One Shot | Final Term Exams,ICSE,English,Class 9,Advanced,video,24,https://www.youtube.com/watch?v=30t49RjS8NI&pp=ygUtSUNTRSBDbGFzcyA5IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_1df41d2d,Oliver Asks for More | Full Story | ICSE ENGLISH | Treasure Chest | Class 9 | English For All,ICSE,English,Class 9,Beginner,video,43,https://www.youtube.com/watch?v=fZRMLFLjTjc&pp=ygUtSUNTRSBDbGFzcyA5IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_e66e2ef9,english grammar,ICSE,English,Class 9,Medium,text,25,https://cdn1.byjus.com/wp-content/uploads/2021/09/PSEB-Class-9-English-Grammar-and-Compostion-Textbook-2021-22.pdf
res_68548a60,Class 9 Syllabus 2025-2026,ICSE,English,Class 9,Beginner,text,13,https://thebgesschool.com/file/25-26/Syllabus%2025-26/Class%209%20Syllabus%202025-2026.pdf
res_5767bfde,नेता जी का चश्मा - ICSE Story Summary | Sahitya Sagar | Neta ji ka chashma,ICSE,Hindi,Class 9,Medium,video,27,https://www.youtube.com/watch?v=bo4jvIrV3dU&pp=ygUrSUNTRSBDbGFzcyA5IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_bc67faa3,काकी - Full Story | ICSE Sahitye Sagar | kaki | English For All | animation | class 9 | class 10,ICSE,Hindi,Class 9,Advanced,video,38,https://www.youtube.com/watch?v=87pE0lcmZ_M&pp=ygUrSUNTRSBDbGFzcyA5IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_fddbd677,Baat Athani Ki - Full Story | ICSE Hindi | Sahitya Sagar | Baat Athani Ki | kahani | English For All,ICSE,Hindi,Class 9,Advanced,video,27,https://www.youtube.com/watch?v=cgh-kOvO1fk&pp=ygUrSUNTRSBDbGFzcyA5IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_9a0388bd,Bharti Bhawan Class 9 Th,ICSE,Hindi,Class 9,Medium,text,20,https://export.gettingtoglobal.org/Resources/inXdUO/1AD041/BhartiBhawanClass9Th.pdf
res_e05fb28b,Class 9 Syllabus 2025-2026,ICSE,Hindi,Class 9,Medium,text,15,https://thebgesschool.com/file/25-26/Syllabus%2025-26/Class%209%20Syllabus%202025-2026.pdf
res_54984f04,Insolation ICSE Class 9 | @sirtarunrupani,ICSE,Social Science,Class 9,Medium,video,40,https://www.youtube.com/watch?v=dO512eC_-t8&pp=ygU0SUNTRSBDbGFzcyA5IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbtIHCQm-CgGHKiGM7w%3D%3D
res_5c1f2540,Volcanoes ICSE Class 9 | Volcanoes Geography | @sirtarunrupani,ICSE,Social Science,Class 9,Medium,video,38,https://www.youtube.com/watch?v=fJ-Hognx58s&pp=ygU0SUNTRSBDbGFzcyA5IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_fc6af29b,Class 9 ICSE Complete SST  Marathon in One Shot | Final Term Exams,ICSE,Social Science,Class 9,Beginner,video,18,https://www.youtube.com/watch?v=tugEEGefmeg&pp=ygU0SUNTRSBDbGFzcyA5IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_b23fee46,ICSE Class 9 History & Civics Syllabus 2016 – 2017,ICSE,Social Science,Class 9,Medium,text,20,https://images.topperlearning.com/topper/syllabus/Regular_Board_ICSE_IX_History_and_Civics_20160630122646.pdf?v=0.0.1
res_dc5887bf,ICSE-History-Civics.pdf - CISCE,ICSE,Social Science,Class 9,Medium,text,10,https://cisce.org/wp-content/uploads/2025/03/ICSE-History-Civics.pdf
res_f03d4079,PHYSICS,ICSE,Physics,Class 9,Medium,text,28,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/physics-class-ix-reference-study-material.pdf
res_1f6cfe23,QUEST BOOK - ICSE 9 Physics Worksheets.cdr,ICSE,Physics,Class 9,Medium,text,18,http://learnatquest.in/wordpress/wp-content/uploads/2018/08/QUEST-BOOK-ICSE-9-Physics.pdf
res_56e63589,CHEMISTRY,ICSE,Chemistry,Class 9,Beginner,text,23,https://kumarsir34.files.wordpress.com/2017/04/chemistry-class-ix-for-2017-181.pdf
res_b02704d1,CHAPTER 2 CHEMICAL CHANGES AND REACTIONS,ICSE,Chemistry,Class 9,Medium,text,30,https://www.vedantu.com/content-files-downloadable/icse/selina-concise-chemistry-class-9-solutions-chapter-2.pdf
res_e7782514,NUTRITION in One Shot | Class 9 BIOLOGY | ICSE Board,ICSE,Biology,Class 9,Advanced,video,38,https://www.youtube.com/watch?v=UpPOlnjSAMA&pp=ygUtSUNTRSBDbGFzcyA5IEJpb2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_5c91fe12,Tissues,ICSE,Biology,Class 9,Beginner,text,19,https://images.topperlearning.com/topper/revisionnotes/58_Topper_21_101_1_1_7_Tissues_up201506181308_1434613126_797.pdf?v=0.0.1
res_e52acc97,Class IXth (Biology Notes),ICSE,Biology,Class 9,Medium,text,16,https://stgregoriosschooldelhi.ac.in/upload/attach/320951586253053_BioWorksheetClass9.pdf
res_a434e551,The Harappan Civilisation | ICSE Class 9 | @sirtarunrupani,ICSE,History,Class 9,Advanced,video,16,https://www.youtube.com/watch?v=BFztIOFemRI&pp=ygUtSUNTRSBDbGFzcyA5IEhpc3RvcnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_8d34257b,THE HARAPPAN CIVILISATION in One Shot | Class 9 HISTORY | ICSE Board,ICSE,History,Class 9,Advanced,video,21,https://www.youtube.com/watch?v=2bYJJUyOgV8&pp=ygUtSUNTRSBDbGFzcyA5IEhpc3RvcnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_5908bccb,THE MAURYAN EMPIRE - Full Chapter in 30 Min | ICSE Class 9 History,ICSE,History,Class 9,Beginner,video,23,https://www.youtube.com/watch?v=0TMn5GNeBHI&pp=ygUtSUNTRSBDbGFzcyA5IEhpc3RvcnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_d4a8c829,Indian History (NOTES) by Khalid,ICSE,History,Class 9,Medium,text,21,https://icsehelpline101.wordpress.com/wp-content/uploads/2018/12/history-indian-history-notes-by-khalid.pdf
res_e785475c,Icse History And Civics Class 9 Textbook,ICSE,History,Class 9,Beginner,text,30,https://elearning.vvu.edu.gh/Download_PDFS/fulldisplay/605/452/mLB15G/Icse%20History%20And%20Civics%20Class%209%20Textbook.pdf
res_75eb8779,Earth as a Planet | ICSE Class 9 Geography | One Shot Revision | Supriya Ma’am,ICSE,Geography,Class 9,Medium,video,17,https://www.youtube.com/watch?v=UdOba2qtXQI&pp=ygUvSUNTRSBDbGFzcyA5IEdlb2dyYXBoeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_f6083ecf,Class 9 | Earth as a Planet | Geography | ICSE Board | Home Revise,ICSE,Geography,Class 9,Advanced,video,43,https://www.youtube.com/watch?v=9z7XzF1oxdI&pp=ygUvSUNTRSBDbGFzcyA5IEdlb2dyYXBoeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_bf8f4c88,Earth as a Planet ICSE Class 9 | Earth As A Planet One Shot | 2022-23 Session | @sirtarunrupani,ICSE,Geography,Class 9,Medium,video,31,https://www.youtube.com/watch?v=r1KmKOzF-4g&pp=ygUvSUNTRSBDbGFzcyA5IEdlb2dyYXBoeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_5c1db153,ICSE CLASS,ICSE,Geography,Class 9,Medium,text,12,https://content.kopykitab.com/ebooks/2021/02/58511/sample/sample_58511.pdf
res_183dc441,Geography Textbook Grade 9,ICSE,Geography,Class 9,Beginner,text,22,https://portal.slcs.edu.in/bclassifyd/@zcancelv/12826BD/47934B838D/geography-textbook__grade__9.pdf
res_0e355ca8,Class 9 | Our Constitution | Civics | History | ICSE Board | Home Revise,ICSE,Civics,Class 9,Beginner,video,30,https://www.youtube.com/watch?v=znrvvqvhl3A&pp=ygUsSUNTRSBDbGFzcyA5IENpdmljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_55c13a01,Salient Features of the Constitution I ICSE Class 9 | @sirtarunrupani,ICSE,Civics,Class 9,Medium,video,20,https://www.youtube.com/watch?v=QIPtdcNpLKI&pp=ygUsSUNTRSBDbGFzcyA5IENpdmljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_328a8a20,Elections | Class 9 ICSE Baord Civics Easy Explanation by Preksha Ma'am ,ICSE,Civics,Class 9,Beginner,video,43,https://www.youtube.com/watch?v=t3v6mN-rRgc&pp=ygUsSUNTRSBDbGFzcyA5IENpdmljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_b2f74e3c,ICSE Class 9 History and Civics Syllabus,ICSE,Civics,Class 9,Medium,text,16,https://cdn1.byjus.com/wp-content/uploads/2020/05/ICSE-Class-9-History-and-Civics-Syllabus.pdf
res_0ab32ed0,GRADE 9 ICSE 2020-21,ICSE,Civics,Class 9,Medium,text,30,https://sanskaarvalley.org/uploaded_files/9%202020%2021%20HW/9%20HIst%20ICSE.pdf
res_9424d36f,NCERT Class 9 Economics Chapter 1: Story of Village Palampur -Examrace | English | CBSE,ICSE,Economics,Class 9,Beginner,video,18,https://www.youtube.com/watch?v=d4JDpbqSdFg&pp=ygUvSUNTRSBDbGFzcyA5IEVjb25vbWljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_700cc745,The Story of Village Palampur class 9 full chapter | class 9 Economics chapter 1 | CBSE | NCERT,ICSE,Economics,Class 9,Medium,video,42,https://www.youtube.com/watch?v=ZmJ1pNWltW8&pp=ygUvSUNTRSBDbGFzcyA5IEVjb25vbWljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_ce9eb37b,Poverty In India | ICSE Economics | Poverty ICSE Class 9 | @sirtarunrupani,ICSE,Economics,Class 9,Beginner,video,42,https://www.youtube.com/watch?v=-jo1L9XvyAc&pp=ygUvSUNTRSBDbGFzcyA5IEVjb25vbWljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_65365796,Economic-Class IX.pdf,ICSE,Economics,Class 9,Medium,text,29,https://chahalacademy.com/admin_theme/book_file/Economic-Class%20IX.pdf
res_af11375e,ECONOMIC APPLICATIONS,ICSE,Economics,Class 9,Beginner,text,20,https://icsefriends.weebly.com/uploads/1/0/1/0/101025636/18.economic_applications.pdf
res_c1c8f348,"Class 9 Sanskrit One Shot Animated | All Chapters Explained in Hindi""// animation / ncert",ICSE,Sanskrit,Class 9,Advanced,video,22,https://www.youtube.com/watch?v=pHps8oi_S90&pp=ygUuSUNTRSBDbGFzcyA5IFNhbnNrcml0IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_7ba916a6,Class 9 Sanskrit | Chapter 9 | प्रसूनम् | Prasoonam | Full Chapter in One Video | Exam Winner,ICSE,Sanskrit,Class 9,Medium,video,43,https://www.youtube.com/watch?v=XxDiY21rPjE&pp=ygUuSUNTRSBDbGFzcyA5IFNhbnNrcml0IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_49a3afa8,"SCAM 2023: All Online Learners Exposed | Class 7th, 8th, 9th, 10th",ICSE,Sanskrit,Class 9,Advanced,video,23,https://www.youtube.com/watch?v=NrVnfQO0q0g&pp=ygUuSUNTRSBDbGFzcyA5IFNhbnNrcml0IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_127a7d48,ICSE-Class-9-Classical-Language-Sanskrit-Syllabus-PDF- ...,ICSE,Sanskrit,Class 9,Medium,text,30,https://cdn1.byjus.com/wp-content/uploads/2020/07/ICSE-Class-9-Classical-Language-Sanskrit-Syllabus-PDF-2020-21.pdf
res_433448a2,Shemushi Sanskrit Class 9,ICSE,Sanskrit,Class 9,Beginner,text,14,https://graduation.escoffier.edu/HomePages/scholarship/e6YG6t/Shemushi-Sanskrit-Class-9.pdf
res_800a59b9,Class 9 ICSE Complete Computer Marathon in One Shot | Final Term Exams,ICSE,Computer Science,Class 9,Medium,video,15,https://www.youtube.com/watch?v=A3BRNJxUc1A&pp=ygU2SUNTRSBDbGFzcyA5IENvbXB1dGVyIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_7932e0e6,Class 9th Programming One Shot (From Basics) | Computer Application One Shot | ICSE Class 9,ICSE,Computer Science,Class 9,Advanced,video,15,https://www.youtube.com/watch?v=-RoAOXehbow&pp=ygU2SUNTRSBDbGFzcyA5IENvbXB1dGVyIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_c677a268,Computing Ethics Explained | ICSE Class 9,ICSE,Computer Science,Class 9,Advanced,video,41,https://www.youtube.com/watch?v=RpQPRfFRk3A&pp=ygU2SUNTRSBDbGFzcyA5IENvbXB1dGVyIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_7425e7c0,Computer-Application.pdf,ICSE,Computer Science,Class 9,Medium,text,28,https://inventanteducation.com/wp-content/uploads/2024/11/Computer-Application.pdf
res_1ea0c285,COMPUTER APPLICATIONS (Code 165),ICSE,Computer Science,Class 9,Medium,text,29,https://ssimphal.nic.in/pdf/9%20notes.pdf
res_156c7b95,Class 9 IT - Introduction to IT & ITeS | IT ( Code 402 ) UNIT 1 | Complete One Shot | 2025-26,ICSE,Information Technology,Class 9,Advanced,video,24,https://www.youtube.com/watch?v=NOY001PPuO8&pp=ygU8SUNTRSBDbGFzcyA5IEluZm9ybWF0aW9uIFRlY2hub2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_f871f20e,Introduction to ICT - One Shot Revision | Class 9 Information Technology Chapter 7,ICSE,Information Technology,Class 9,Beginner,video,21,https://www.youtube.com/watch?v=GjukXGsyt_s&pp=ygU8SUNTRSBDbGFzcyA5IEluZm9ybWF0aW9uIFRlY2hub2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_8f7770e4,Various Methods of Communication - Full Chapter Explanation | Class 9 Information Technology Ch 2,ICSE,Information Technology,Class 9,Medium,video,45,https://www.youtube.com/watch?v=AanDFFo5BIY&pp=ygU8SUNTRSBDbGFzcyA5IEluZm9ybWF0aW9uIFRlY2hub2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_c3008573,Computer-Application.pdf,ICSE,Information Technology,Class 9,Medium,text,29,https://inventanteducation.com/wp-content/uploads/2024/11/Computer-Application.pdf
